###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59805.428412  15.800  0.021  1737   37 o  0   1.25  95.12419 -25.04329  3732.21  1572.37 2.11 1.87  48.9 -0.416 18.22 18.58 04a59805o0968o
59808.149226  16.039  0.014  1395   20 o  0   2.16  95.12419 -25.04329  4793.97 10009.91 2.63 2.37 -48.1 -0.393 19.10 20.13 03a59808o0824o
59808.168640  15.895  0.017  1593   27 o  0   1.70  95.12419 -25.04329  4769.59  9971.63 2.63 2.38 -39.3 -0.400 18.77 19.42 03a59808o0857o
59808.171647  15.867  0.018  1633   30 o  0   1.57  95.12419 -25.04329  4824.54 10053.03 2.64 2.31 -40.9 -0.382 18.57 18.95 03a59808o0863o
59819.108263  15.826  0.014  1697   24 o  0   3.59  95.12419 -25.04329   808.40 10091.03 3.25 2.80 -37.0 -0.415 19.28 20.56 03a59819o0825o
59819.111416  15.838  0.013  1678   22 o  0   5.01  95.12419 -25.04329   790.68 10049.49 3.11 2.66 -38.3 -0.421 19.30 20.56 03a59819o0832o
59819.116915  15.866  0.013  1635   21 o  0   4.30  95.12419 -25.04329   849.33 10128.14 2.82 2.38 -43.4 -0.428 19.32 20.54 03a59819o0844o
59819.127741  15.887  0.014  1604   22 o  0   3.19  95.12419 -25.04329   869.86 10010.52 2.91 2.52 -34.9 -0.430 19.30 20.51 03a59819o0866o
59824.122116  16.050  0.014  1381   20 o  0   1.61  95.12419 -25.04329  2528.13  5575.93 2.41 2.20 -49.5 -0.410 19.31 20.78 03a59824o0761o
59824.125303  16.025  0.014  1413   20 o  0   1.67  95.12419 -25.04329  2509.66  5536.52 2.35 2.13 -52.9 -0.413 19.33 20.79 03a59824o0768o
59824.145634  16.048  0.015  1383   21 o  0   1.28  95.12419 -25.04329  2567.46  5612.90 2.44 2.33 -50.0 -0.429 19.36 20.82 03a59824o0812o
59824.154487  16.065  0.015  1361   21 o  0   1.30  95.12419 -25.04329  2585.71  5500.19 2.47 2.28 -48.6 -0.406 19.15 20.39 03a59824o0831o
59828.133732  16.030  0.012  1406   17 o  0   3.98  95.12419 -25.04329  2539.64  5577.98 2.27 2.00 -53.7 -0.404 19.60 21.00 03a59828o0334o
59828.143759  16.023  0.012  1415   17 o  0   3.48  95.12419 -25.04329  2515.32  5540.98 2.15 1.92 -55.3 -0.418 19.61 20.89 03a59828o0356o
59828.147838  16.021  0.012  1418   17 o  0   4.01  95.12419 -25.04329  2570.93  5619.83 2.14 1.93 -58.1 -0.419 19.51 20.71 03a59828o0365o
59828.155659  16.052  0.015  1378   20 o  0   2.72  95.12419 -25.04329  2590.80  5506.06 2.16 1.93 -55.6 -0.412 19.06 19.68 03a59828o0380o
59831.125687  15.842  0.013  1672   22 o  0   2.08  95.12419 -25.04329  2529.01  5579.39 2.28 2.02 -60.5 -0.405 18.97 19.54 03a59831o0861o
59831.140589  15.889  0.014  1600   23 o  0   1.48  95.12419 -25.04329  2512.72  5536.06 2.32 2.10 -55.7 -0.396 18.97 19.59 03a59831o0889o
59831.143758  15.895  0.014  1592   22 o  0   2.20  95.12419 -25.04329  2565.45  5617.81 2.30 2.06 -61.5 -0.404 18.96 19.60 03a59831o0896o
59831.149809  15.914  0.014  1565   22 o  0   1.35  95.12419 -25.04329  2584.45  5503.29 2.30 2.05 -63.7 -0.404 18.91 19.49 03a59831o0908o
59832.080905  15.893  0.020  1595   32 o  0   1.24  95.12419 -25.04329  3682.91  1558.73 2.26 2.12 -45.1 -0.413 18.53 18.83 03a59832o0766o
59832.084061  15.879  0.018  1616   28 o  0   1.04  95.12419 -25.04329  3667.15  1517.35 2.34 2.15 -50.5 -0.405 18.53 18.86 03a59832o0773o
59832.089945  15.914  0.017  1564   27 o  0   1.71  95.12419 -25.04329  3721.86  1596.82 2.26 2.08 -46.7 -0.393 18.58 18.89 03a59832o0786o
59832.111237  15.961  0.020  1498   30 o  0   1.34  95.12419 -25.04329  3745.77  1478.97 2.26 2.10 -48.5 -0.406 18.66 19.02 03a59832o0830o
59835.063274  15.775  0.018  1779   32 o  0   0.93  95.12419 -25.04329  3681.46  1563.41 2.26 2.09 -57.7 -0.391 18.56 18.97 03a59835o0732o
59835.080945  15.715  0.015  1880   28 o  0   1.22  95.12419 -25.04329  3664.89  1519.23 2.15 1.99 -49.9 -0.409 18.74 19.09 03a59835o0768o
59835.095391  15.766  0.014  1792   24 o  0   1.77  95.12419 -25.04329  3723.76  1597.40 2.15 1.97 -53.6 -0.405 18.78 19.19 03a59835o0796o
59835.098596  15.745  0.016  1829   29 o  0   1.10  95.12419 -25.04329  3746.86  1481.13 2.11 1.93 -49.2 -0.407 18.81 19.20 03a59835o0803o
59836.130021  16.008  0.016  1435   23 o  0   1.44  95.12419 -25.04329  3678.69  1555.03 2.43 2.05  -9.0 -0.383 18.91 19.56 03a59836o0888o
59836.140446  16.020  0.019  1420   27 o  0   0.76  95.12419 -25.04329  3661.07  1516.39 2.53 2.10  -8.0 -0.409 18.83 19.55 03a59836o0908o
59836.143621  16.036  0.017  1398   23 o  0   1.39  95.12419 -25.04329  3715.27  1595.44 2.40 2.07 -13.2 -0.384 18.86 19.52 03a59836o0915o
59836.148158  16.029  0.017  1408   24 o  0   1.40  95.12419 -25.04329  3737.13  1480.03 2.29 2.08 -20.4 -0.394 18.78 19.30 03a59836o0922o
59843.017387  16.080  0.013  1343   18 o  0   4.07  95.12419 -25.04329  6397.60  5496.14 2.31 2.00 -42.8 -0.423 19.42 20.76 03a59843o0423o
59843.021118  16.038  0.013  1396   18 o  0   4.39  95.12419 -25.04329  6378.01  5459.81 2.30 2.04 -43.4 -0.424 19.43 20.75 03a59843o0431o
59843.026535  16.021  0.012  1418   17 o  0   3.17  95.12419 -25.04329  6435.22  5535.16 2.40 2.13 -42.0 -0.415 19.39 20.81 03a59843o0443o
59843.037900  15.985  0.012  1466   18 o  0   6.40  95.12419 -25.04329  6461.44  5416.48 2.32 2.06 -46.0 -0.425 19.46 20.85 03a59843o0468o
59843.101745  15.726  0.010  1860   19 o  0   8.64  95.12419 -25.04329  6422.04  5471.66 2.14 2.05 -41.9 -0.452 19.66 21.13 03a59843o0601o
59844.114569  15.934  0.016  1536   24 c  0   4.86  95.12419 -25.04329  6389.14  5493.18 2.48 2.24 -42.3 -0.414 19.03 21.52 03a59844o0733c
59844.124449  15.994  0.019  1453   27 c  0   2.20  95.12419 -25.04329  6368.84  5454.73 2.61 2.38 -38.3 -0.403 18.95 21.65 03a59844o0753c
59844.127602  15.992  0.018  1456   26 c  0   3.30  95.12419 -25.04329  6424.73  5534.18 2.56 2.30 -44.0 -0.410 18.99 21.61 03a59844o0760c
59844.130706  15.973  0.017  1482   25 c  0   4.76  95.12419 -25.04329  6446.65  5419.91 2.56 2.29 -40.0 -0.407 19.00 21.56 03a59844o0766c
59846.366380  15.785  0.011  1762   19 o  0   1.74  95.12419 -25.04329  4566.34  5626.69 2.19 1.98 -81.6 -0.397 19.38 20.86 04a59846o0725o
59846.376560  15.774  0.011  1780   20 o  0   2.69  95.12419 -25.04329  4551.48  5588.30 2.24 1.99 -88.4 -0.403 19.40 20.91 04a59846o0746o
59846.379559  15.772  0.010  1784   18 o  0   3.13  95.12419 -25.04329  4609.86  5665.72 2.13 1.87 -87.4 -0.408 19.46 20.88 04a59846o0752o
59846.382723  15.757  0.010  1808   19 o  0   2.96  95.12419 -25.04329  4630.34  5549.95 2.07 1.87 -87.8 -0.420 19.45 20.82 04a59846o0759o
59849.371976  15.861  0.016  1643   26 o  0   5.31  95.12419 -25.04329  6975.74  9990.75 2.39 1.89 -79.1 -0.433 19.24 20.70 04a59849o0845o
59849.374682  16.016  0.014  1425   21 o  0   8.48  95.12419 -25.04329  6957.00  9951.70 2.46 1.98 -81.2 -0.411 19.43 20.72 04a59849o0851o
59849.380191  16.116  0.045  1299   59 o  0   1.58  95.12419 -25.04329  7019.82 10028.48 2.40 2.03 -85.7 -0.417 18.61 20.35 04a59849o0862o
59849.385483  15.997  0.038  1450   55 o  0   2.01  95.12419 -25.04329  7042.42  9911.79 2.46 1.93 -80.9 -0.406 18.59 19.85 04a59849o0871o
59849.394683  16.030  0.017  1406   24 o  0   2.95  95.12419 -25.04329  7009.40  9970.04 2.51 1.94 -80.1 -0.392 18.85 20.58 04a59849o0885o
59851.088253  15.693  0.009  1918   18 c  0   6.34  95.12419 -25.04329  7797.03  1935.62 2.29 2.12 -44.2 -0.422 19.55 21.21 03a59851o0773c
59851.090055  15.707  0.009  1894   18 c  0   5.07  95.12419 -25.04329  7779.69  1895.76 2.28 2.09 -46.9 -0.422 19.67 21.33 03a59851o0777c
59851.096028  15.688  0.010  1926   19 c  0   7.78  95.12419 -25.04329  7836.69  1973.10 2.31 2.10 -48.5 -0.415 19.26 20.93 03a59851o0790c
59851.111352  15.649  0.009  1997   17 c  0   8.80  95.12419 -25.04329  7856.13  1860.58 2.29 2.12 -45.2 -0.421 19.71 21.38 03a59851o0823c
59853.324143  15.758  0.013  1806   24 o  0   6.29  95.12419 -25.04329  6956.57  9988.28 2.43 1.84 -79.0 -0.431 19.47 20.73 04a59853o0721o
59853.326847  15.802  0.013  1735   22 o  0   7.93  95.12419 -25.04329  6937.26  9948.87 2.49 1.86 -80.7 -0.420 19.48 20.75 04a59853o0727o
59853.332288  15.990  0.012  1459   18 o  0   8.24  95.12419 -25.04329  6998.21 10027.37 2.43 1.92 -79.0 -0.421 19.50 20.79 04a59853o0739o
59853.341577  16.014  0.013  1427   18 o  0   5.50  95.12419 -25.04329  7020.03  9909.82 2.46 1.90 -77.9 -0.410 19.51 20.83 04a59853o0758o
59854.362984  15.590  0.011  2108   22 o  0  17.42  95.12419 -25.04329  6971.03  9989.97 2.44 1.86 -77.6 -0.434 19.54 20.95 04a59854o0814o
59854.365924  15.761  0.011  1801   20 o  0  10.14  95.12419 -25.04329  6952.11  9950.27 2.45 1.88 -75.9 -0.428 19.59 20.94 04a59854o0820o
59854.371172  15.585  0.011  2118   22 o  0  14.83  95.12419 -25.04329  7014.52 10028.03 2.36 1.84 -80.0 -0.442 19.64 21.00 04a59854o0831o
59854.379728  15.569  0.011  2151   23 o  0  12.04  95.12419 -25.04329  7042.36  9908.98 2.27 1.87 -76.7 -0.439 19.59 20.82 04a59854o0846o
59855.087753  15.694  0.009  1916   17 c  0   8.34  95.12419 -25.04329  7803.10  1934.66 2.28 2.10 -49.8 -0.417 19.86 21.67 03a59855o0750c
59855.090909  15.689  0.009  1925   17 c  0   5.59  95.12419 -25.04329  7784.59  1896.55 2.36 2.14 -51.0 -0.419 19.81 21.69 03a59855o0757c
59855.117453  15.664  0.009  1970   17 c  0   7.81  95.12419 -25.04329  7838.11  1975.57 2.43 2.18 -52.8 -0.414 19.79 21.69 03a59855o0809c
59855.120607  15.636  0.008  2021   16 c  0   8.83  95.12419 -25.04329  7859.25  1861.63 2.42 2.21 -50.0 -0.408 19.76 21.66 03a59855o0816c
59856.036440  15.722  0.010  1867   19 c  0   3.24  95.12419 -25.04329   648.55  7534.36 2.84 2.49 -42.0 -0.376 19.55 21.40 03a59856o0637c
59856.039595  15.707  0.009  1894   18 c  0   3.76  95.12419 -25.04329   629.43  7495.50 2.85 2.52 -39.6 -0.376 19.58 21.45 03a59856o0644c
59856.045020  15.720  0.009  1871   18 c  0   3.40  95.12419 -25.04329   685.62  7575.62 2.92 2.58 -42.1 -0.368 19.61 21.48 03a59856o0656c
59856.055499  15.671  0.009  1957   18 c  0   4.26  95.12419 -25.04329   708.32  7457.84 2.67 2.36 -41.5 -0.385 19.68 21.49 03a59856o0679c
59858.258689  15.929  0.017  1544   26 o  0   2.84  95.12419 -25.04329  9857.96  3741.65 2.65 1.88 -22.1 -0.393 18.81 19.46 04a59858o0580o
59858.261848  15.966  0.017  1491   25 o  0   3.05  95.12419 -25.04329  9838.87  3703.02 2.67 1.92 -24.6 -0.381 18.80 19.51 04a59858o0587o
59858.267275  16.010  0.017  1432   25 o  0   3.61  95.12419 -25.04329  9895.78  3780.30 2.52 2.13 -19.1 -0.390 18.87 19.56 04a59858o0599o
59858.277254  15.990  0.016  1459   23 o  0   4.70  95.12419 -25.04329  9914.65  3663.90 2.40 2.10 -20.9 -0.398 18.97 19.66 04a59858o0621o
59859.014372  15.982  0.076  1469  111 o  0   0.81  95.12419 -25.04329   640.78  7540.53 2.82 2.44 -56.1 -0.372 16.82 17.04 03a59859o0547o
59859.017528  16.078  0.028  1345   38 o  0   0.92  95.12419 -25.04329   623.88  7499.51 2.66 2.28 -54.8 -0.376 18.42 19.03 03a59859o0554o
59859.029487  16.034  0.017  1401   24 o  0   1.86  95.12419 -25.04329   678.44  7577.62 2.70 2.26 -56.6 -0.380 18.91 19.61 03a59859o0580o
59859.035359  16.065  0.020  1362   28 o  0   1.37  95.12419 -25.04329   701.09  7460.83 2.64 2.27 -58.7 -0.386 18.94 19.64 03a59859o0593o
59860.075060  15.734  0.014  1846   26 o  0   2.76  95.12419 -25.04329   621.21  7535.56 2.45 2.11 -54.6 -0.383 19.04 19.64 03a59860o0723o
59860.078217  15.746  0.012  1826   22 o  0   2.85  95.12419 -25.04329   601.50  7496.39 2.43 2.08 -53.1 -0.380 19.03 19.64 03a59860o0730o
59860.081827  15.778  0.014  1773   24 o  0   2.83  95.12419 -25.04329   658.10  7575.70 2.39 2.03 -55.5 -0.381 19.07 19.66 03a59860o0738o
59860.087246  15.758  0.013  1807   24 o  0   1.96  95.12419 -25.04329   680.00  7460.31 2.48 2.16 -37.8 -0.377 19.04 19.70 03a59860o0750o
59862.349532  15.997  0.023  1450   33 o  0   1.54  95.12419 -25.04329  9870.78  3744.57 2.87 2.10 -20.3 -0.366 18.55 19.06 04a59862o0774o
59862.352396 -19.680  0.699   -49   34 o  0   1.39  95.12419 -25.04329    42.94  3644.78 2.51 1.84  47.8 -0.344 18.68 19.06 04a59862o0779o
59862.352847  15.978  0.020  1476   29 o  0   2.32  95.12419 -25.04329  9853.25  3705.59 2.64 1.98 -21.6 -0.385 18.72 19.10 04a59862o0780o
59862.358661  16.037  0.021  1397   30 o  0   2.16  95.12419 -25.04329  9916.20  3782.41 2.71 2.31 -17.4 -0.360 18.62 19.10 04a59862o0791o
59862.364191  15.919  0.020  1557   31 o  0   1.51  95.12419 -25.04329  9939.55  3665.16 2.93 2.14 -24.8 -0.377 18.62 19.13 04a59862o0802o
59866.312751  15.985  0.019  1466   28 o  0   2.78  95.12419 -25.04329  9737.66  1798.44 2.57 1.95 -30.1 -0.409 19.05 19.77 04a59866o0700o
59866.315002  15.997  0.017  1449   25 o  0   3.96  95.12419 -25.04329  9718.98  1759.91 2.50 2.00 -25.9 -0.416 19.03 19.75 04a59866o0705o
59866.330482  16.018  0.016  1422   22 o  0   4.33  95.12419 -25.04329  9784.39  1836.47 2.73 1.92 -28.5 -0.395 19.09 19.83 04a59866o0737o
59866.335566  15.982  0.016  1470   23 o  0   6.73  95.12419 -25.04329  9807.10  1718.31 2.37 1.99 -29.1 -0.429 19.12 19.84 04a59866o0748o
59869.285212  15.740  0.012  1836   22 o  0   5.75  95.12419 -25.04329  9732.11  1797.16 2.74 1.99 -27.1 -0.411 19.29 20.43 04a59869o0611o
59869.288364  15.774  0.013  1780   23 o  0   5.77  95.12419 -25.04329  9712.98  1757.95 2.62 2.04 -25.9 -0.411 19.36 20.43 04a59869o0618o
59869.292869  15.778  0.012  1774   22 o  0   6.00  95.12419 -25.04329  9772.26  1834.76 2.86 2.04 -27.0 -0.396 19.27 20.44 04a59869o0628o
59869.302873  15.804  0.012  1731   21 o  0   7.93  95.12419 -25.04329  9797.25  1717.45 2.61 1.98 -29.3 -0.418 19.37 20.50 04a59869o0650o
59870.314403  16.054  0.015  1376   20 o  0   3.96  95.12419 -25.04329  9744.01  1800.68 2.72 1.97 -29.1 -0.402 19.41 20.64 04a59870o0697o
59872.020942  15.955  0.012  1506   18 o  0   3.18  95.12419 -25.04329  4445.34  5535.36 2.24 1.99 -54.4 -0.405 19.46 20.87 03a59872o0545o
59872.024106  15.954  0.012  1508   18 o  0   3.02  95.12419 -25.04329  4426.95  5496.30 2.21 1.97 -54.8 -0.408 19.51 20.86 03a59872o0552o
59872.028731  15.931  0.013  1541   20 o  0   3.12  95.12419 -25.04329  4482.04  5574.86 2.34 2.04 -49.7 -0.403 19.42 20.85 03a59872o0561o
59872.039054  15.820  0.011  1706   18 o  0   4.18  95.12419 -25.04329  4503.92  5459.15 2.22 1.96 -55.4 -0.407 19.48 20.83 03a59872o0583o
59873.259164  15.652  0.009  1991   18 c  0  11.17  95.12419 -25.04329  1738.91  1722.89 2.43 1.84  45.3 -0.407 19.74 21.52 04a59873o0593c
59873.290103  15.724  0.010  1864   18 c  0   8.43  95.12419 -25.04329  1732.34  1680.12 2.47 1.82  44.3 -0.407 19.76 21.57 04a59873o0659c
59873.293256  15.720  0.009  1870   17 c  0  11.37  95.12419 -25.04329  1791.01  1759.77 2.39 1.81  46.7 -0.408 19.76 21.57 04a59873o0666c
59873.298661  15.776  0.009  1776   16 c  0  16.82  95.12419 -25.04329  1812.04  1643.19 2.35 1.79  46.1 -0.414 19.80 21.54 04a59873o0678c
59874.269400  15.875  0.010  1622   16 c  0  12.22  95.12419 -25.04329  1741.61  1721.19 2.38 1.82  44.3 -0.411 19.79 21.66 04a59874o0590c
59874.291249  15.997  0.011  1449   16 c  0   8.42  95.12419 -25.04329  1736.00  1679.72 2.38 1.80  44.0 -0.411 19.80 21.68 04a59874o0635c
59874.293052  15.983  0.011  1468   16 c  0   9.19  95.12419 -25.04329  1793.83  1759.07 2.39 1.82  44.1 -0.410 19.79 21.67 04a59874o0639c
59874.298942  16.026  0.011  1412   15 c  0   7.76  95.12419 -25.04329  1815.57  1641.87 2.37 1.82  43.9 -0.407 19.81 21.66 04a59874o0652c
59875.011796  16.044  0.015  1388   21 o  0   1.63  95.12419 -25.04329  4448.29  5534.65 2.55 2.27 -53.4 -0.383 19.10 20.58 03a59875o0574o
59875.014949  16.033  0.016  1402   22 o  0   1.45  95.12419 -25.04329  4429.80  5495.61 2.53 2.31 -47.0 -0.383 18.96 20.44 03a59875o0581o
59875.020252  16.033  0.014  1403   19 o  0   1.46  95.12419 -25.04329  4485.21  5574.09 2.55 2.33 -50.5 -0.392 19.35 20.87 03a59875o0592o
59875.032080  16.064  0.015  1363   20 o  0   2.23  95.12419 -25.04329  4505.67  5457.86 2.34 2.11 -54.4 -0.395 19.08 20.39 03a59875o0615o
59875.301156  16.075  0.011  1348   14 c  0  10.42  95.12419 -25.04329  1760.71  1718.42 2.47 1.90  43.9 -0.404 19.78 21.62 04a59875o0689c
59875.304771  16.080  0.011  1343   15 c  0   8.99  95.12419 -25.04329  1743.18  1678.24 2.44 1.88  42.3 -0.409 19.74 21.62 04a59875o0697c
59875.309998  16.074  0.012  1350   16 c  0   4.77  95.12419 -25.04329  1805.44  1756.17 2.39 1.86  43.3 -0.405 19.79 21.65 04a59875o0708c
59875.324154  15.948  0.010  1516   16 c  0   8.86  95.12419 -25.04329  1832.91  1638.68 2.49 1.94  40.5 -0.405 19.74 21.67 04a59875o0739c
59876.055995  15.779  0.013  1772   22 o  0   3.57  95.12419 -25.04329  4437.42  5533.82 2.29 2.09 -57.1 -0.400 19.08 20.41 03a59876o0674o
59876.058720  15.772  0.011  1783   19 o  0   3.34  95.12419 -25.04329  4418.39  5494.59 2.32 2.11 -59.0 -0.397 19.39 20.70 03a59876o0680o
59876.067417  15.776  0.011  1777   20 o  0   3.50  95.12419 -25.04329  4478.37  5572.12 2.35 2.12 -53.9 -0.398 19.43 20.74 03a59876o0698o
59876.085589  15.738  0.011  1839   20 o  0   2.79  95.12419 -25.04329  4492.94  5462.22 2.29 2.12 -53.5 -0.396 19.40 20.68 03a59876o0736o
59877.271213  15.663  0.009  1972   17 c  0  12.88  95.12419 -25.04329  1745.96  1720.86 2.53 1.94  43.3 -0.394 19.66 21.46 04a59877o0593c
59877.273464  15.649  0.009  1998   18 c  0   7.20  95.12419 -25.04329  1726.89  1681.04 2.53 1.97  43.7 -0.397 19.67 21.46 04a59877o0598c
59877.276617  15.672  0.009  1956   17 c  0   6.76  95.12419 -25.04329  1786.32  1760.00 2.48 1.97  43.8 -0.392 19.69 21.46 04a59877o0605c
59877.282022  15.669  0.010  1960   19 c  0   8.46  95.12419 -25.04329  1807.59  1642.72 2.51 1.91  44.9 -0.402 19.51 21.22 04a59877o0617c
59878.306059  16.017  0.011  1424   16 c  0   3.61  95.12419 -25.04329  1773.07  1720.42 2.70 2.13  47.1 -0.371 19.60 21.44 04a59878o0687c
59878.307861  16.046  0.012  1386   16 c  0   3.69  95.12419 -25.04329  1753.42  1681.48 2.68 2.12  48.5 -0.376 19.61 21.44 04a59878o0691c
59878.311014  16.039  0.011  1394   16 c  0   4.33  95.12419 -25.04329  1813.92  1760.86 2.59 2.03  49.0 -0.386 19.65 21.43 04a59878o0698c
59878.316676  16.065  0.012  1362   16 c  0   2.56  95.12419 -25.04329  1838.94  1643.43 2.71 2.12  46.7 -0.375 19.61 21.43 04a59878o0710c
59879.102421  15.906  0.017  1577   28 o  0   2.00  95.12419 -25.04329  6004.75  4959.78 2.25 2.02 -51.9 -0.414 18.83 19.75 03a59879o0494o
59879.105493  15.888  0.016  1603   25 o  0   2.75  95.12419 -25.04329  6020.93  4998.99 2.26 2.01 -54.2 -0.415 18.87 19.73 03a59879o0500o
59879.108642  15.832  0.022  1688   38 o  0   2.59  95.12419 -25.04329  5963.60  4921.93 2.21 1.94 -51.6 -0.414 18.19 18.66 03a59879o0506o
59879.112372  15.813  0.026  1718   45 o  0   1.07  95.12419 -25.04329  5939.20  5037.48 2.18 1.97 -49.0 -0.422 18.03 18.22 03a59879o0513o
59880.021887  16.851  0.698   660  461 o  0   1.38  95.12419 -25.04329  6736.81  9944.99 3.01 2.36 -37.8 -0.381 15.35 16.67 03a59880o0557o
59880.023689 -19.355 14.800   -66  973 o  0   1.14  95.12419 -25.04329  6716.97  9906.46 2.98 2.35 -34.1 -0.404 14.69 15.98 03a59880o0561o
59880.091885  15.738  0.011  1839   20 o  0   3.02  95.12419 -25.04329  6754.47  9991.89 2.71 2.31 -39.4 -0.398 19.50 20.84 03a59880o0575o
59880.095667  15.722  0.011  1867   20 o  0   2.75  95.12419 -25.04329  6776.53  9875.33 2.65 2.29 -37.0 -0.406 19.46 20.79 03a59880o0581o
59880.112817  15.785  0.016  1762   28 o  0   1.77  95.12419 -25.04329  6726.85  9937.33 3.01 2.49 -37.6 -0.378 18.68 19.27 03a59880o0614o
59881.292166  15.678  0.009  1945   18 c  0   4.61  95.12419 -25.04329   674.21  5773.51 2.26 1.99  67.4 -0.381 19.76 21.55 04a59881o0637c
59881.295319  15.694  0.009  1917   18 c  0   3.56  95.12419 -25.04329   657.67  5734.28 2.31 2.00  67.5 -0.380 19.73 21.53 04a59881o0644c
59881.312063  15.750  0.009  1820   17 c  0   3.61  95.12419 -25.04329   728.69  5811.62 2.30 1.97  70.0 -0.382 19.75 21.51 04a59881o0676c
59881.316118  15.763  0.009  1798   17 c  0   5.06  95.12419 -25.04329   751.79  5695.17 2.26 1.95  72.2 -0.381 19.77 21.47 04a59881o0685c
59882.263350  15.807  0.009  1726   16 c  0   5.61  95.12419 -25.04329   663.06  5774.64 2.25 2.03  73.3 -0.385 19.76 21.75 04a59882o0564c
59882.268136  15.818  0.010  1709   17 c  0   2.79  95.12419 -25.04329   644.96  5735.32 2.37 2.00  61.5 -0.384 19.80 21.77 04a59882o0572c
59882.270957  15.829  0.009  1692   15 c  0   3.50  95.12419 -25.04329   703.38  5814.31 2.42 2.02  68.2 -0.381 19.79 21.78 04a59882o0578c
59882.276362  15.877  0.010  1618   16 c  0   4.09  95.12419 -25.04329   726.44  5697.45 2.49 2.16  64.0 -0.373 19.74 21.78 04a59882o0590c
59883.049708  16.057  0.015  1371   21 o  0   1.24  95.12419 -25.04329  6728.05  9945.11 3.64 3.24 -37.9 -0.370 19.08 20.80 03a59883o0412o
59883.052863  16.083  0.016  1338   22 o  0   0.97  95.12419 -25.04329  6707.96  9908.70 3.51 3.07 -36.9 -0.386 19.12 20.81 03a59883o0419o
59883.056466  16.088  0.016  1333   21 o  0   1.28  95.12419 -25.04329  6764.93  9990.09 3.52 3.10 -36.6 -0.388 19.11 20.81 03a59883o0427o
59883.082486  16.070  0.026  1356   35 o  0   0.97  95.12419 -25.04329  6781.30  9875.83 2.87 2.48 -32.8 -0.406 18.53 19.84 03a59883o0481o
59884.037143  16.025  0.014  1413   20 o  0   1.89  95.12419 -25.04329  6732.84  9945.37 3.19 2.69 -38.3 -0.383 19.24 20.81 03a59884o0627o
59884.041377  15.994  0.014  1454   20 o  0   1.44  95.12419 -25.04329  6711.13  9906.20 3.04 2.57 -37.9 -0.389 19.32 20.80 03a59884o0635o
59884.044531  15.964  0.013  1494   20 o  0   1.96  95.12419 -25.04329  6768.05  9985.63 3.16 2.62 -36.5 -0.378 19.32 20.80 03a59884o0642o
59884.054305  15.900  0.012  1586   19 o  0   1.92  95.12419 -25.04329  6785.46  9870.52 3.09 2.74 -38.2 -0.386 19.26 20.82 03a59884o0663o
59885.234416  15.861  0.012  1643   19 o  0   5.89  95.12419 -25.04329   654.12  5773.63 2.17 1.97 -83.5 -0.404 19.24 20.27 04a59885o0486o
59885.236218  15.832  0.012  1688   20 o  0   1.54  95.12419 -25.04329   634.55  5734.37 2.20 1.87  67.8 -0.384 19.30 20.28 04a59885o0490o
59885.239894  15.819  0.011  1707   20 o  0   4.72  95.12419 -25.04329   695.53  5813.03 2.17 1.94 -73.8 -0.415 19.26 20.24 04a59885o0498o
59885.251750  15.767  0.011  1792   19 o  0   2.16  95.12419 -25.04329   716.71  5696.99 2.17 1.88  73.4 -0.391 19.39 20.46 04a59885o0523o
59886.280463  15.866  0.011  1636   19 o  0   2.04  95.12419 -25.04329   674.96  5769.31 2.14 1.87  74.3 -0.390 19.45 20.61 04a59886o0428o
59886.283169  15.863  0.011  1640   18 o  0   2.55  95.12419 -25.04329   657.75  5730.33 2.14 1.88  71.7 -0.390 19.46 20.67 04a59886o0434o
59886.285870  15.897  0.011  1590   18 o  0   3.47  95.12419 -25.04329   717.37  5809.30 2.16 1.88  75.6 -0.388 19.50 20.67 04a59886o0440o
59886.290754  15.897  0.010  1590   16 o  0   6.42  95.12419 -25.04329   741.76  5691.69 2.09 1.86  71.8 -0.400 19.52 20.72 04a59886o0450o
59886.365063  16.094  0.016  1326   21 c  0   2.68  95.12419 -25.04329  9994.30  4862.05 2.85 2.10 -18.7 -0.384 19.16 20.26 04a59886o0587c
59889.274775  15.774  0.013  1780   23 o  0   3.34  95.12419 -25.04329  3003.87 10176.15 2.80 1.82 -77.4 -0.396 19.00 19.62 04a59889o0579o
59889.278517  15.732  0.014  1850   26 o  0   2.00  95.12419 -25.04329  2985.96 10137.17 2.79 1.84 -77.4 -0.394 19.01 19.64 04a59889o0585o
59889.284248  15.705  0.014  1897   26 o  0   2.89  95.12419 -25.04329  3048.01 10215.82 2.77 1.90 -78.3 -0.390 19.01 19.66 04a59889o0594o
59889.284698  16.821  0.976   679  662 o  0   0.18  95.12419 -25.04329  5174.13    30.36 2.13 1.94  49.8 -0.433 19.03 19.65 04a59889o0595o
59889.299405  15.760  0.014  1803   25 o  0   2.85  95.12419 -25.04329  3083.58 10098.09 2.80 1.80 -77.9 -0.388 19.08 19.70 04a59889o0623o
59890.231615  15.757  0.037  1808   66 o  0   1.29  95.12419 -25.04329  2978.66 10179.19 2.93 1.89 -80.8 -0.384 17.71 17.48 04a59890o0190o
