###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60167.354721  17.928  0.060   245   15 o  0   1.23  58.83504 -48.79121  1866.20   160.00 2.52 1.94  41.4 -0.473 19.31 21.00 04a60167o0828o
60167.357004  17.973  0.071   235   17 o  0   1.14  58.83504 -48.79121  9870.71 10341.48 2.74 2.56 -76.1 -0.469 19.26 20.93 04a60167o0833o
60167.361331  17.956  0.073   239   18 o  0   1.31  58.83504 -48.79121  9850.97 10306.11 2.31 2.07 -27.7 -0.522 19.26 20.96 04a60167o0842o
60167.362246  18.168  0.076   196   15 o  0   1.15  58.83504 -48.79121  1850.67   122.54 2.67 2.03  40.3 -0.441 19.39 21.01 04a60167o0844o
60167.365458  17.875  0.060   257   15 o  0   0.98  58.83504 -48.79121  1908.65   204.21 2.42 1.90  39.6 -0.474 19.44 20.97 04a60167o0851o
60167.366875  17.915  0.066   248   16 o  0   1.32  58.83504 -48.79121  9916.12 10383.38 2.57 2.43 -69.5 -0.487 19.30 20.96 04a60167o0854o
60167.377893  17.852  0.073   262   19 o  0   1.11  58.83504 -48.79121  1933.02    87.94 2.21 1.99  39.0 -0.444 19.34 20.98 04a60167o0877o
60167.380793  17.924  0.064   246   16 o  0   2.26  58.83504 -48.79121  9941.46 10268.34 2.30 1.86  -2.8 -0.529 19.36 20.92 04a60167o0883o
60172.075852  18.019  0.066   225   15 o  0   0.79  58.83504 -48.79121  9020.37  2344.98 2.30 2.13 -23.3 -0.422 19.37 20.72 03a60172o0771o
60172.078673  18.006  0.058   228   13 o  0   0.97  58.83504 -48.79121  9002.84  2307.64 2.31 2.11 -23.4 -0.419 19.39 20.79 03a60172o0777o
60172.104435  17.977  0.056   234   13 o  0   1.61  58.83504 -48.79121  9063.82  2387.72 2.41 2.18 -45.0 -0.411 19.27 20.77 03a60172o0831o
60172.110746  17.965  0.064   237   15 o  0   0.94  58.83504 -48.79121  9087.39  2272.28 2.27 2.06 -37.9 -0.417 19.44 20.87 03a60172o0844o
60180.994082  17.963  0.072   237   17 o  0   1.11  58.83504 -48.79121  2216.99  6564.73 2.66 2.33 -49.9 -0.379 19.13 20.28 03a60181o0576o
60180.996909  18.022  0.078   224   17 o  0   1.15  58.83504 -48.79121  2198.58  6525.60 2.83 2.46 -63.3 -0.383 19.10 20.33 03a60181o0582o
60180.999672  17.971  0.067   235   16 o  0   1.01  58.83504 -48.79121  2255.97  6604.84 2.59 2.27 -48.0 -0.384 19.21 20.38 03a60181o0588o
60181.005269  17.972  0.061   235   14 o  0   1.35  58.83504 -48.79121  2278.78  6487.04 2.67 2.33 -52.3 -0.385 19.20 20.39 03a60181o0600o
60184.014741  17.463  0.050   376   19 o  0   1.20  58.83504 -48.79121  5552.59   491.00 2.21 2.08 -30.6 -0.408 19.00 19.77 03a60184o0634o
60184.035600  17.433  0.042   386   16 o  0   0.92  58.83504 -48.79121  5541.91   446.64 2.15 1.99 -38.3 -0.404 19.04 19.84 03a60184o0676o
60184.038767  17.294  0.034   439   15 o  0   2.27  58.83504 -48.79121  5595.55   528.96 2.24 2.06 -44.7 -0.391 19.05 19.84 03a60184o0683o
60184.043453  17.437  0.044   385   17 o  0   1.29  58.83504 -48.79121  5618.46   411.18 2.21 2.06 -37.6 -0.408 19.07 19.84 03a60184o0693o
60184.078027  17.519  0.049   357   17 o  0   1.56  58.83504 -48.79121  3529.70 10522.75 2.93 2.40 -29.6 -0.355 19.09 19.97 03a60184o0766o
60187.026143  17.706  0.257   300   77 o  0   0.88  58.83504 -48.79121  8291.20  4866.56 2.48 2.20 -49.3 -0.437 17.43 17.14 03a60187o0490o
60187.027952  17.881  0.294   256   75 o  0   1.02  58.83504 -48.79121  8273.10  4827.87 2.37 2.15 -48.0 -0.440 17.44 17.13 03a60187o0494o
60187.030770  17.533  0.187   352   66 o  0   1.22  58.83504 -48.79121  8330.41  4902.63 2.53 2.16 -52.5 -0.395 17.40 17.14 03a60187o0500o
60187.058866  18.091  0.333   211   70 o  0   0.82  58.83504 -48.79121  8357.34  4786.52 2.68 2.31 -43.6 -0.419 17.48 17.39 03a60187o0558o
60190.003296 -17.063  0.878  -543  477 o  0   0.90  58.83504 -48.79121  4501.98  4492.39 2.50 2.23 -35.8 -0.404 15.34 14.97 03a60190o0614o
60190.005104  14.800  0.866  4366 3782 o  0   1.49  58.83504 -48.79121  4557.92  4571.96 2.63 2.37 -47.0 -0.407 12.95 12.55 03a60190o0618o
60191.305046  17.849  0.079   263   21 o  0   1.00  58.83504 -48.79121  4607.79  4603.31 2.04 1.92 -76.9 -0.420 18.99 19.95 04a60191o0731o
60191.307322  17.947  0.074   240   18 o  0   1.13  58.83504 -48.79121  4589.49  4565.12 2.01 1.93 -69.8 -0.449 19.03 19.94 04a60191o0736o
60191.313066  17.804  0.076   274   21 o  0   1.05  58.83504 -48.79121  4649.53  4644.92 2.13 2.02  81.4 -0.451 18.88 19.72 04a60191o0748o
60191.318681  17.766  0.106   284   30 o  0   1.00  58.83504 -48.79121  4671.83  4529.85 2.12 2.02 -78.2 -0.428 18.71 19.71 04a60191o0760o
60201.990339  18.042  0.089   220   20 c  0   0.97  58.83504 -48.79121  5831.42  8500.62 3.18 2.69 -37.0 -0.354 18.95 20.91 03a60202o0582c
60201.992185  18.088  0.075   211   16 c  0   1.50  58.83504 -48.79121  5811.32  8461.71 3.20 2.70 -35.4 -0.355 19.07 21.05 03a60202o0586c
60202.016286  18.394  0.164   159   26 c  0   1.14  58.83504 -48.79121  5873.28  8539.62 3.18 2.64 -42.8 -0.353 18.47 20.40 03a60202o0637c
60202.019590  18.098  0.120   209   25 c  0   1.23  58.83504 -48.79121  5895.59  8421.71 3.14 2.68 -38.1 -0.354 18.51 20.45 03a60202o0644c
60203.186898  17.871  0.054   258   14 o  0   1.22  58.83504 -48.79121  5996.35  8519.82 1.92 1.78 -55.4 -0.430 19.44 20.86 04a60203o0474o
60203.189709  17.801  0.055   275   15 o  0   1.30  58.83504 -48.79121  5973.47  8482.10 2.02 1.84 -65.2 -0.413 19.41 20.87 04a60203o0480o
60203.192949  17.904  0.048   250   12 o  0   1.65  58.83504 -48.79121  6034.58  8560.09 1.87 1.76 -47.9 -0.439 19.51 20.86 04a60203o0487o
60203.197994  17.812  0.049   272   14 o  0   1.71  58.83504 -48.79121  6054.49  8444.13 1.97 1.85 -60.9 -0.420 19.46 20.96 04a60203o0498o
60204.934281  17.472  0.028   372   10 c  0   2.21  58.83504 -48.79121  1519.96  2046.06 2.36 2.24 -31.6 -0.404 19.65 21.58 03a60205o0458c
60204.936662  17.442  0.031   383   12 c  0   1.07  58.83504 -48.79121  1500.92  2005.31 2.35 2.24 -40.8 -0.410 19.70 21.58 03a60205o0463c
60204.939911  17.460  0.027   376   10 c  0   1.83  58.83504 -48.79121  1558.82  2085.68 2.35 2.24 -43.0 -0.406 19.68 21.58 03a60205o0470c
60204.964366  17.442  0.031   383   12 c  0   1.42  58.83504 -48.79121  1582.74  1967.81 2.48 2.38 -29.8 -0.406 19.66 21.62 03a60205o0521c
60207.950981  17.740  0.037   291   11 c  0   1.85  58.83504 -48.79121   664.88  4498.99 2.74 2.51 -58.6 -0.387 19.61 21.64 03a60208o0255c
60207.953892  17.923  0.045   246   11 c  0   1.16  58.83504 -48.79121   648.07  4456.58 2.64 2.44 -55.3 -0.389 19.61 21.63 03a60208o0261c
60207.955746  17.902  0.052   251   13 c  0   0.86  58.83504 -48.79121 10220.19  4706.52 2.83 2.32 -58.5 -0.366 19.54 21.59 03a60208o0265c
60207.956660  17.954  0.050   239   12 c  0   1.01  58.83504 -48.79121   704.12  4538.48 2.71 2.46 -61.9 -0.389 19.66 21.68 03a60208o0267c
60207.958092  17.830  0.041   268   11 c  0   1.23  58.83504 -48.79121 10201.77  4669.76 2.87 2.33 -57.8 -0.360 19.54 21.61 03a60208o0270c
60207.960928  17.889  0.042   254   11 c  0   1.96  58.83504 -48.79121 10259.61  4744.39 3.09 2.61 -57.5 -0.355 19.45 21.62 03a60208o0276c
60207.961855  17.946  0.047   241   11 c  0   1.21  58.83504 -48.79121   727.09  4423.16 2.75 2.58 -51.6 -0.388 19.58 21.69 03a60208o0278c
60207.966032  17.965  0.045   237   11 c  0   1.44  58.83504 -48.79121 10283.03  4625.86 2.92 2.50 -55.7 -0.351 19.51 21.65 03a60208o0287c
60209.140261  15.454  0.910  2391 2176 o  0   1.06  58.83504 -48.79121   728.07  4641.96 2.50 2.21  52.2 -0.407 14.29 15.03 04a60209o0367o
60209.142545 -16.282  1.636 -1114 1824 o  0   1.05  58.83504 -48.79121   707.99  4602.74 2.39 2.13  48.9 -0.407 14.42 15.02 04a60209o0372o
60209.143447  16.516  1.355   899 1218 o  0   1.13  58.83504 -48.79121 10312.63  4609.91 2.65 2.24 -14.2 -0.423 14.28 14.98 04a60209o0374o
60209.145745 -19.020 20.429   -90 1829 o  0   1.38  58.83504 -48.79121   766.87  4684.03 2.41 2.15  51.6 -0.412 13.96 14.67 04a60209o0379o
60209.146646  16.679  5.071   773 3922 o  0   0.88  58.83504 -48.79121 10293.25  4572.92 2.75 2.38 -20.1 -0.406 13.32 14.00 04a60209o0381o
60209.150829 -18.785  3.051  -111  339 o  0   1.55  58.83504 -48.79121   785.16  4569.47 2.38 2.17  44.5 -0.406 15.45 16.16 04a60209o0390o
60209.166389  19.272  1.073    71   76 o  0   1.07  58.83504 -48.79121 10342.95  4655.52 2.70 2.12 -17.3 -0.412 17.61 18.53 04a60209o0422o
60209.169609  17.583  0.170   336   57 o  0   0.86  58.83504 -48.79121 10364.00  4537.27 2.82 2.47 -21.8 -0.366 17.76 18.78 04a60209o0429o
60215.176640  17.489  0.087   367   32 o  0   1.00  58.83504 -48.79121  6249.39  6492.26 2.31 2.04 -71.8 -0.416 18.49 18.97 04a60215o0438o
60215.179448  17.402  0.073   397   29 o  0   1.40  58.83504 -48.79121  6229.77  6455.26 2.28 2.06 -68.3 -0.412 18.46 18.98 04a60215o0444o
60215.182196  17.416  0.078   392   30 o  0   1.14  58.83504 -48.79121  6289.19  6532.07 2.30 2.06 -61.6 -0.409 18.52 19.02 04a60215o0450o
60215.188171  17.620  0.100   325   32 o  0   0.91  58.83504 -48.79121  6309.48  6417.33 2.41 2.18 -60.6 -0.408 18.46 19.02 04a60215o0463o
60216.948475  -3.602  0.871 100177118416 87251038620 o  0   1.36  58.83504 -48.79121  5456.61   341.28 2.78 2.65 -50.7 -0.359 -5.33 -6.31 03a60217o0480o
60217.055421  18.431  0.324   154   50 o  0   0.95  58.83504 -48.79121  9648.39 10375.07 3.00 2.15 -46.4 -0.446 18.15 18.35 03a60217o0705o
60217.058605  17.692  0.118   304   36 o  0   0.96  58.83504 -48.79121  9628.69 10337.13 3.08 2.22 -47.1 -0.452 18.62 18.99 03a60217o0712o
60217.061815  17.793  0.177   277   49 o  0   1.10  58.83504 -48.79121  9691.17 10415.66 3.49 2.51 -47.7 -0.450 18.35 18.73 03a60217o0719o
60217.086143  17.911  0.223   249   56 o  0   1.09  58.83504 -48.79121  9719.01 10299.49 3.18 2.28 -46.0 -0.425 17.87 17.94 03a60217o0770o
60219.925153  18.020  0.095   225   21 o  0   0.84  58.83504 -48.79121  7118.69  2432.54 2.22 2.05 -48.1 -0.474 19.05 19.85 03a60220o0429o
60219.927506  17.935  0.061   243   15 o  0   1.92  58.83504 -48.79121  7101.08  2394.08 2.28 2.09 -43.4 -0.464 19.02 19.86 03a60220o0434o
60219.958976  17.934  0.068   244   16 o  0   1.31  58.83504 -48.79121  7165.37  2470.19 2.22 2.10 -38.3 -0.477 19.11 19.96 03a60220o0501o
60219.962155  17.980  0.089   233   21 o  0   0.60  58.83504 -48.79121  7186.97  2353.69 2.21 2.08 -45.9 -0.465 19.11 19.97 03a60220o0508o
60221.180319  18.037  0.074   221   16 o  0   0.87  58.83504 -48.79121  7150.05  2424.43 2.32 2.08 -25.4 -0.399 19.15 20.35 04a60221o0424o
60221.183080  18.103  0.070   208   15 o  0   1.31  58.83504 -48.79121  7131.50  2386.43 2.28 2.08 -26.5 -0.407 19.21 20.35 04a60221o0430o
60221.186376  18.021  0.069   225   15 o  0   1.31  58.83504 -48.79121  7190.03  2463.25 2.17 2.00 -32.9 -0.436 19.18 20.33 04a60221o0437o
60221.191467  18.018  0.069   225   15 o  0   0.97  58.83504 -48.79121  7208.29  2347.40 2.19 1.99 -24.8 -0.427 19.21 20.34 04a60221o0448o
60227.172212  17.733  0.056   293   16 o  0   1.03  58.83504 -48.79121  2661.05  4633.66 2.31 2.15  72.1 -0.386 19.31 20.81 04a60227o0418o
60227.174118  17.786  0.059   279   16 o  0   0.89  58.83504 -48.79121  2643.40  4594.14 2.18 2.12 -66.5 -0.439 19.32 20.77 04a60227o0422o
60227.196585  17.779  0.051   281   14 o  0   1.49  58.83504 -48.79121  2708.71  4681.84 2.10 1.90  79.4 -0.409 19.48 21.04 04a60227o0470o
60227.217012  17.803  0.046   275   13 o  0   1.28  58.83504 -48.79121  2738.09  4567.75 2.19 1.99  74.5 -0.401 19.46 21.02 04a60227o0513o
60234.994990  17.591  0.035   334   12 o  0   1.54  58.83504 -48.79121  5588.10   470.40 2.13 1.97 -46.7 -0.421 19.57 20.85 03a60235o0508o
60234.997723  17.530  0.040   353   14 o  0   0.97  58.83504 -48.79121  5572.59   431.48 2.11 1.94 -34.2 -0.428 19.53 20.84 03a60235o0514o
60235.002406  17.575  0.034   339   12 o  0   1.53  58.83504 -48.79121  5627.18   511.77 2.14 1.95 -40.1 -0.426 19.55 20.83 03a60235o0524o
60235.010078  17.640  0.039   319   12 o  0   1.22  58.83504 -48.79121  3536.85 10502.20 2.47 2.05 -46.7 -0.394 19.56 20.81 03a60235o0539o
60235.010530  17.551  0.036   346   12 o  0   1.35  58.83504 -48.79121  5652.18   395.83 2.10 1.93 -31.5 -0.426 19.56 20.82 03a60235o0540o
60239.323588  17.906  0.045   250   11 o  0   2.10  58.83504 -48.79121  2782.15  2181.91 2.04 2.03 -26.0 -0.409 19.39 20.83 04a60239o0294o
60239.326785  18.056  0.055   218   12 o  0   1.15  58.83504 -48.79121  2802.63  2218.16 2.05 2.01  75.2 -0.430 19.42 20.81 04a60239o0301o
60239.333702  18.034  0.055   222   12 o  0   1.42  58.83504 -48.79121  2738.58  2135.51 2.06 2.03 -35.7 -0.405 19.35 20.72 04a60239o0316o
60239.345545  17.968  0.058   236   14 o  0   0.78  58.83504 -48.79121  2715.47  2245.47 2.12 2.02 -36.9 -0.396 19.34 20.70 04a60239o0341o
60243.987050  17.389  0.057   402   23 o  0   1.40  58.83504 -48.79121  9817.64  8809.82 2.85 2.22 -51.4 -0.410 18.70 19.29 03a60244o0479o
60243.988870  17.453  0.069   379   26 o  0   1.15  58.83504 -48.79121  9797.40  8772.44 3.03 2.31 -51.0 -0.393 18.71 19.30 03a60244o0483o
60243.992745  17.522  0.078   356   28 o  0   0.93  58.83504 -48.79121  9859.21  8849.19 2.99 2.27 -50.4 -0.400 18.72 19.29 03a60244o0491o
60244.012457  17.435  0.061   386   23 o  0   1.20  58.83504 -48.79121  9885.24  8731.67 2.92 2.28 -51.6 -0.394 18.73 19.38 03a60244o0532o
60245.216716  17.755  0.137   287   39 o  0   1.03  58.83504 -48.79121    67.26  8775.22 2.76 2.06 -81.4 -0.342 18.61 19.11 04a60245o0491o
60245.292292  18.034  0.112   222   25 o  0   1.47  58.83504 -48.79121   810.95  1864.16 2.20 1.88  53.6 -0.445 18.67 19.19 04a60245o0651o
60245.296476  17.939  0.106   242   26 o  0   1.18  58.83504 -48.79121   830.97  1899.52 2.29 1.96  50.3 -0.445 18.60 19.20 04a60245o0660o
60245.302277  17.729  0.100   294   29 o  0   0.84  58.83504 -48.79121   767.91  1817.75 2.24 2.01  57.6 -0.420 18.61 19.18 04a60245o0672o
60245.337719  17.873  0.115   258   30 o  0   1.06  58.83504 -48.79121   739.95  1912.41 2.42 2.08  44.7 -0.422 18.60 19.22 04a60245o0745o
60250.023759  -1.323  2.497 12281295900 30663104797 o  0   1.43  58.83504 -48.79121  6961.71  3355.56 2.13 2.00 -57.3 -0.481 -4.10 -3.00 03a60250o0552o
60250.062882  18.197  0.203   191   39 o  0   1.42  58.83504 -48.79121  5201.66  8135.74 2.28 2.01 -52.5 -0.409 17.76 18.32 03a60250o0633o
60251.278601  17.451  0.046   380   18 o  0   1.25  58.83504 -48.79121  5478.36  8066.72 2.70 2.34 -73.2 -0.400 19.11 20.44 04a60251o0503o
60251.282218  17.488  0.055   367   20 o  0   0.75  58.83504 -48.79121  5496.44  8102.89 3.16 2.66 -74.4 -0.378 18.96 20.45 04a60251o0511o
60251.288593  17.478  0.046   370   17 o  0   1.33  58.83504 -48.79121  5437.83  8019.59 2.90 2.37 -73.3 -0.405 19.02 20.44 04a60251o0525o
60251.308923  17.315  0.042   431   18 o  0   1.21  58.83504 -48.79121  5417.64  8123.83 2.28 2.10 -61.9 -0.394 19.17 20.42 04a60251o0567o
60253.045330  17.595  0.070   333   23 o  0   1.34  58.83504 -48.79121  4728.04  2057.91 2.25 2.10 -55.5 -0.430 18.96 20.17 03a60253o0153o
60253.048300  17.483  0.041   369   15 o  0   1.20  58.83504 -48.79121  4748.52  2098.68 2.24 2.09 -54.6 -0.431 19.40 20.67 03a60253o0159o
60253.058895  17.500  0.041   363   15 o  0   1.08  58.83504 -48.79121  4688.51  2015.38 2.31 2.16 -65.7 -0.424 19.37 20.69 03a60253o0181o
60253.064324  17.526  0.039   355   14 o  0   1.09  58.83504 -48.79121  4664.81  2133.17 2.21 2.01 -51.4 -0.437 19.44 20.69 03a60253o0192o
60255.978592  17.784  0.034   279   10 c  0   1.25  58.83504 -48.79121  8742.95  2036.84 2.44 2.25 -46.1 -0.407 19.79 21.88 03a60256o0442c
60256.001277  17.851  0.037   263   10 c  0   1.18  58.83504 -48.79121  8758.54  2075.57 2.49 2.32 -46.2 -0.400 19.76 21.82 03a60256o0488c
60256.006750  17.834  0.041   267   11 c  0   0.74  58.83504 -48.79121  8702.32  1993.05 2.53 2.30 -52.9 -0.399 19.75 21.81 03a60256o0500c
60256.009966  17.936  0.043   243   10 c  0   1.04  58.83504 -48.79121  8677.81  2108.23 2.43 2.27 -48.6 -0.405 19.81 21.81 03a60256o0507c
60257.274640  17.897  0.076   252   19 o  0   1.40  58.83504 -48.79121  8800.68  1925.90 2.05 1.78  83.3 -0.467 18.78 19.93 04a60257o0530o
60257.298915   0.895  4.850 1591861121 7720526436 o  0   1.30  58.83504 -48.79121  8815.50  1952.74 2.57 1.72  62.4 -0.430 -2.53 -1.44 04a60257o0581o
60257.302118 -15.476  0.606 -2342 1419 o  0   1.24  58.83504 -48.79121  8754.87  1871.27 2.12 1.80  81.2 -0.432 13.86 14.97 04a60257o0588o
60258.948658  18.112  0.045   207    9 c  0   1.05  58.83504 -48.79121 10252.86  4726.59 2.58 2.09 -60.0 -0.362 19.81 21.75 03a60259o0372c
60258.951472  17.985  0.041   232    9 c  0   1.27  58.83504 -48.79121 10237.37  4691.45 2.44 2.10 -56.7 -0.355 19.79 21.74 03a60259o0378c
60258.954247  18.079  0.043   213    9 c  0   1.52  58.83504 -48.79121 10293.42  4768.64 2.52 2.06 -61.4 -0.365 19.81 21.76 03a60259o0384c
60258.959731  18.032  0.045   222   10 c  0   0.99  58.83504 -48.79121 10318.50  4652.79 2.53 2.08 -55.7 -0.354 19.80 21.78 03a60259o0396c
60259.018553  18.037  0.041   221    9 c  0   1.55  58.83504 -48.79121  9856.67  6085.74 2.53 2.20 -59.4 -0.381 19.80 21.80 03a60259o0520c
60259.021456  18.065  0.042   216    9 c  0   1.17  58.83504 -48.79121  9874.72  6125.87 2.57 2.22 -60.1 -0.378 19.76 21.82 03a60259o0526c
60259.056744  18.039  0.043   221   10 c  0   1.50  58.83504 -48.79121  9814.33  6043.07 2.62 2.20 -59.6 -0.375 19.72 21.72 03a60259o0600c
60259.085288  18.240  0.066   184   12 c  0   0.94  58.83504 -48.79121  9791.11  6153.99 2.68 2.27 -61.6 -0.374 19.63 21.58 03a60259o0658c
60263.230052  18.456  1.216   150  183 o  0   0.14  58.83504 -48.79121  5072.71    32.07 2.05 1.94  29.1 -0.410 19.50 20.93 04a60263o0455o
60263.231012  17.393  0.040   400   16 o  0   2.00  58.83504 -48.79121  3371.46 10241.93 2.27 1.83 -68.9 -0.487 19.48 20.96 04a60263o0457o
60263.234328  17.437  0.047   385   18 o  0   1.11  58.83504 -48.79121  5092.51    66.46 2.09 1.95  36.2 -0.439 19.43 20.89 04a60263o0464o
60263.235241  17.525  0.049   355   17 o  0   1.05  58.83504 -48.79121  3387.57 10276.94 2.29 1.84 -70.4 -0.458 19.47 20.93 04a60263o0466o
60263.265767  17.576  0.053   338   18 o  0   1.17  58.83504 -48.79121  3326.81 10176.53 2.34 1.87 -74.7 -0.489 19.47 20.91 04a60263o0531o
60263.293480  17.601  0.051   331   17 o  0   1.39  58.83504 -48.79121  4993.93    69.42 2.18 2.08  49.4 -0.416 19.34 20.82 04a60263o0590o
60263.293931  17.687  0.053   306   16 o  0   1.02  58.83504 -48.79121  3302.21 10278.57 2.60 1.84 -77.9 -0.440 19.41 20.80 04a60263o0591o
60269.186104  17.672  0.075   310   23 o  0   0.97  58.83504 -48.79121 10432.26  3982.80 2.75 2.13 -22.8 -0.397 19.35 20.52 04a60269o0329o
60269.189392  17.848  0.081   264   21 o  0   1.16  58.83504 -48.79121 10451.06  4018.96 2.10 1.62  77.4 -0.569 19.27 20.39 04a60269o0336o
60269.198265  17.643  0.066   318   21 o  0   1.39  58.83504 -48.79121 10392.64  3930.71 2.63 2.22 -16.7 -0.422 19.37 20.52 04a60269o0355o
60273.932235  17.605  0.073   330   24 o  0   1.12  58.83504 -48.79121  3002.88    83.28 2.35 2.07 -59.9 -0.346 18.79 19.38 03a60274o0314o
60273.935934  17.660  0.072   313   23 o  0   1.60  58.83504 -48.79121  3023.16   122.91 2.31 2.06 -53.5 -0.364 18.80 19.38 03a60274o0322o
60273.940253  17.662  0.103   313   32 o  0   1.13  58.83504 -48.79121  1249.16 10276.58 2.67 2.26 -51.1 -0.440 18.77 19.36 03a60274o0331o
60273.942082 -19.018  0.253   -90   23 o  0   1.22  58.83504 -48.79121  2963.58    43.31 2.33 2.10 -49.7 -0.369 18.75 19.38 03a60274o0335o
60273.944063  17.621  0.077   325   25 o  0   1.48  58.83504 -48.79121  1265.18 10315.24 2.50 2.13 -52.0 -0.432 18.79 19.35 03a60274o0339o
60273.976442  17.641  0.079   319   25 o  0   1.33  58.83504 -48.79121  2933.04   163.54 2.16 2.01 -48.0 -0.394 18.81 19.35 03a60274o0406o
60273.976893  17.641  0.092   319   29 o  0   0.96  58.83504 -48.79121  1204.34 10239.66 2.56 2.19 -56.2 -0.451 18.78 19.34 03a60274o0407o
60273.982381  17.597  0.079   332   26 o  0   1.39  58.83504 -48.79121  1183.39 10355.13 2.60 2.23 -52.1 -0.438 18.77 19.33 03a60274o0419o
60276.926166  17.829  0.080   268   22 o  0   1.38  58.83504 -48.79121  7942.47  6062.34 2.76 2.30 -50.0 -0.384 18.80 19.66 03a60277o0282o
60276.929416  17.778  0.079   281   22 o  0   0.96  58.83504 -48.79121  7960.14  6103.01 2.80 2.34 -47.9 -0.374 18.77 19.65 03a60277o0289o
60276.936817  17.851  0.084   263   22 o  0   1.04  58.83504 -48.79121  7904.49  6023.57 2.78 2.35 -44.6 -0.379 18.72 19.62 03a60277o0305o
60276.947166  17.684  0.071   306   22 o  0   1.22  58.83504 -48.79121  7880.78  6138.39 2.90 2.49 -42.9 -0.370 18.68 19.59 03a60277o0327o
60281.160368  17.889  0.057   254   14 o  0   1.39  58.83504 -48.79121  8454.97  3991.24 2.40 2.01 -18.6 -0.436 19.51 21.08 04a60281o0319o
60281.168190  17.893  0.054   253   14 o  0   0.87  58.83504 -48.79121  8471.78  4023.21 2.41 2.08 -19.2 -0.427 19.51 21.10 04a60281o0336o
60281.170951  17.994  0.059   230   14 o  0   1.31  58.83504 -48.79121  8412.24  3941.77 2.32 2.05 -18.1 -0.438 19.55 21.04 04a60281o0342o
60281.181166  17.987  0.055   232   13 o  0   1.11  58.83504 -48.79121  8389.66  4049.53 2.29 2.01 -20.9 -0.441 19.46 20.94 04a60281o0364o
60282.923986  17.743  0.045   290   13 o  0   0.93  58.83504 -48.79121  6375.28  4055.40 2.36 2.14 -56.4 -0.423 19.51 21.04 03a60283o0287o
60282.929106  17.643  0.040   318   13 o  0   1.08  58.83504 -48.79121  6391.75  4094.24 2.45 2.18 -56.8 -0.422 19.49 21.12 03a60283o0298o
60282.932821  17.599  0.036   332   12 o  0   1.30  58.83504 -48.79121  6334.15  4014.93 2.49 2.29 -57.9 -0.419 19.46 21.13 03a60283o0306o
60282.967597  17.448  0.035   381   13 o  0   1.27  58.83504 -48.79121  6304.04  4134.05 2.21 1.97 -54.7 -0.447 19.52 20.94 03a60283o0379o
60285.912301  17.692  0.041   304   12 o  0   0.99  58.83504 -48.79121  2252.53  5713.70 2.40 2.17 -60.7 -0.405 19.55 21.12 03a60286o0260o
60285.916013  17.752  0.034   288   10 o  0   2.10  58.83504 -48.79121  2270.13  5751.96 2.42 2.23 -63.1 -0.577 19.54 21.15 03a60286o0268o
60285.921678  17.662  0.043   313   14 o  0   1.07  58.83504 -48.79121  2215.62  5674.62 2.44 2.22 -63.1 -0.409 19.53 21.14 03a60286o0280o
60285.931502  17.691  0.039   304   12 o  0   1.17  58.83504 -48.79121  2189.07  5790.17 2.50 2.32 -68.1 -0.398 19.48 21.12 03a60286o0301o
60287.123275  17.797  0.026   276    7 o  0   1.21  58.83504 -48.79121  8439.01  4845.61 2.81 2.07  -8.1 -0.392 20.19 21.00 04a60287o0058o
60287.127416  17.810  0.025   273    7 o  0   1.12  58.83504 -48.79121  8424.08  4807.98 2.67 2.05  -7.9 -0.406 20.19 21.04 04a60287o0061o
60287.137095  17.815  0.024   272    7 o  0   1.30  58.83504 -48.79121  8491.23  4884.28 2.71 1.99  -9.6 -0.407 20.23 21.08 04a60287o0068o
60288.163638  17.657  0.039   314   12 o  0   1.78  58.83504 -48.79121  2783.59  2198.19 2.04 1.88  47.7 -0.439 19.50 20.98 04a60288o0262o
60288.166829  17.672  0.041   310   13 o  0   1.18  58.83504 -48.79121  2804.42  2234.49 2.06 1.89  54.0 -0.435 19.50 20.98 04a60288o0269o
60288.172786  17.616  0.037   326   12 o  0   1.55  58.83504 -48.79121  2741.37  2153.31 2.00 1.79  53.3 -0.446 19.58 20.99 04a60288o0282o
60288.184213  17.635  0.040   321   13 o  0   1.40  58.83504 -48.79121  2718.42  2261.22 1.94 1.91  29.9 -0.412 19.49 20.96 04a60288o0307o
60289.894036  17.712  0.040   299   12 o  0   1.26  58.83504 -48.79121  6025.01  6072.45 2.27 2.01 -49.4 -0.419 19.63 21.24 03a60290o0220o
60289.897252  17.634  0.034   321   11 o  0   1.63  58.83504 -48.79121  6041.96  6113.07 2.24 1.98 -50.6 -0.415 19.67 21.29 03a60290o0227o
60289.903277  17.688  0.037   305   11 o  0   1.32  58.83504 -48.79121  5987.93  6034.58 2.16 1.97 -47.7 -0.428 19.68 21.23 03a60290o0240o
60289.914337  17.775  0.042   282   12 o  0   1.02  58.83504 -48.79121  5961.12  6147.57 2.26 1.95 -56.6 -0.419 19.66 21.25 03a60290o0264o
60292.083240  17.573  0.023   340    8 o  0   1.33  58.83504 -48.79121  3457.63  2153.75 2.43 2.14  20.1 -0.413 19.91 21.13 04a60292o0024o
60292.103306  17.592  0.026   334    9 o  0   1.22  58.83504 -48.79121  3462.56  2114.21 2.36 2.04  31.2 -0.415 19.92 21.04 04a60292o0038o
